cyl_ch1,cyl_ch2,hook_ch1,hook_ch2,tip_ch1,tip_ch2,palm_ch1,palm_ch2,spher_ch1,spher_ch2,lat_ch1,lat_ch2,target
0.174205,0.202185,0.174205,0.355232,0.225208,0.329724,-0.131815,0.074646,-0.131815,0.15117,0.174205,0.100154,0
0.174205,0.15117,0.0977,0.661324,-0.029808,0.074646,-0.080812,0.023631,-0.004307,-0.027385,0.148703,0.074646,1
-0.05531,0.049139,-0.157317,0.304216,0.046696,0.253201,0.123201,0.15117,0.174205,0.049139,0.403719,0.176677,0
-0.182818,-0.027385,-0.386831,0.71234,0.199706,-0.103908,0.25071,0.202185,0.046696,0.074646,0.276211,0.202185,0
-0.106313,0.202185,-0.488838,0.227693,0.174205,0.15117,0.123201,0.125662,0.174205,0.227693,0.429221,0.176677,0
0.123201,0.253201,-0.182818,-0.30797,-0.004307,0.253201,0.174205,0.074646,0.174205,0.355232,0.148703,0.176677,0
0.225208,0.253201,1.092263,0.227693,0.199706,0.100154,0.633234,0.15117,0.352716,0.355232,-0.080812,0.049139,0
0.174205,0.202185,1.015759,-0.154923,0.174205,0.15117,0.556729,0.074646,0.480224,0.176677,-0.36133,0.100154,0
0.199706,0.023631,-0.080812,0.023631,0.276211,0.125662,0.862749,0.227693,0.352716,0.049139,0.123201,0.15117,1
0.199706,0.023631,-0.412333,0.227693,0.072198,0.125662,0.123201,0.176677,0.123201,0.100154,0.123201,0.074646,1
0.148703,0.074646,0.760742,0.100154,0.225208,0.176677,-0.386831,0.023631,-0.233821,-0.052892,0.225208,0.15117,0
0.148703,0.100154,0.786244,-0.180431,0.225208,-0.129416,-0.488838,0.049139,-0.20832,0.074646,0.021195,0.023631,0
0.0977,0.125662,1.117765,-0.665078,-0.029808,0.100154,-0.080812,0.253201,-0.157317,0.023631,0.199706,0.15117,0
0.174205,0.049139,0.429221,-0.001877,0.199706,0.304216,-0.131815,0.15117,0.174205,0.227693,0.0977,0.176677,0
0.046696,0.023631,-2.987998,0.737848,0.148703,0.304216,-0.131815,0.100154,0.174205,0.100154,0.531228,0.176677,1
0.0977,0.227693,-1.177382,0.406247,0.021195,0.15117,-0.05531,0.100154,0.301713,0.253201,0.429221,0.253201,0
0.225208,0.227693,-0.36133,0.380739,0.199706,0.176677,0.633234,0.304216,0.25071,0.100154,-0.131815,0.15117,0
0.225208,0.202185,0.378218,0.406247,0.301713,0.074646,0.327214,0.227693,0.199706,0.15117,0.225208,0.227693,1
0.225208,0.227693,1.143267,0.329724,0.301713,0.125662,-0.05531,0.176677,0.225208,0.176677,0.174205,0.202185,0
0.199706,0.202185,2.112329,0.355232,-0.284825,0.023631,0.072198,0.176677,0.0977,0.023631,-0.157317,0.049139,0
0.225208,0.176677,0.148703,0.763355,0.072198,0.15117,-0.05531,0.253201,0.148703,0.202185,-0.182818,0.049139,0
0.174205,0.202185,-0.386831,-1.200741,0.378218,0.202185,0.046696,-0.001877,-0.05531,0.100154,-0.233821,0.125662,0
0.123201,0.074646,0.021195,-0.205939,0.0977,0.15117,0.735241,0.023631,0.123201,0.15117,-0.080812,0.125662,0
0.123201,0.049139,0.658736,0.304216,-0.05531,0.100154,0.786244,0.227693,0.021195,0.202185,0.072198,0.15117,0
0.021195,0.023631,-0.157317,0.406247,-0.106313,0.049139,0.276211,0.15117,0.148703,0.15117,0.480224,0.202185,0
0.046696,0.125662,0.072198,0.176677,0.505726,0.15117,0.123201,0.100154,0.225208,0.100154,0.352716,0.253201,0
0.046696,0.15117,0.735241,0.457263,-0.182818,0.049139,-0.233821,0.15117,0.327214,0.100154,0.327214,0.15117,0
0.123201,0.227693,0.327214,-0.588555,0.0977,0.253201,-0.05531,0.074646,0.607732,0.355232,0.174205,0.074646,0
0.225208,0.176677,-1.177382,0.074646,0.225208,0.125662,0.225208,0.125662,0.25071,0.202185,0.0977,0.049139,1
0.225208,0.100154,-0.794857,0.202185,0.327214,0.227693,0.148703,0.176677,0.0977,0.15117,0.123201,0.176677,0
0.123201,0.202185,-0.565343,0.125662,0.123201,0.202185,-0.259323,0.15117,-0.335828,-0.052892,0.123201,0.15117,0
0.123201,0.176677,1.34728,0.15117,0.174205,0.100154,-0.20832,0.202185,-0.05531,0.023631,-0.029808,0.15117,0
0.021195,0.049139,1.882814,0.508278,-0.029808,-0.103908,-0.05531,0.049139,0.046696,0.125662,0.199706,0.023631,0
0.0977,-0.001877,0.505726,0.304216,0.199706,0.304216,0.0977,0.100154,-0.259323,0.202185,0.25071,0.100154,0
0.225208,0.253201,-0.310326,-0.282462,0.25071,0.227693,0.148703,0.049139,0.505726,0.48277,0.607732,0.227693,0
0.148703,0.202185,-1.508903,-0.333478,0.327214,0.202185,0.199706,0.15117,0.582231,0.15117,0.174205,0.15117,0
0.352716,0.176677,1.372781,0.253201,0.123201,0.176677,0.199706,0.202185,0.25071,0.125662,0.072198,0.253201,1
0.225208,0.329724,-1.075375,1.171479,0.148703,0.176677,0.148703,0.253201,0.174205,0.431755,0.046696,0.227693,0
0.25071,0.176677,-0.488838,0.94191,0.148703,-0.154923,0.276211,0.355232,0.123201,0.227693,-0.131815,0.202185,0
0.174205,0.100154,1.449286,-0.665078,0.148703,0.227693,0.709739,0.202185,-0.106313,-0.129416,0.072198,0.023631,1
0.199706,0.15117,1.627798,-0.129416,0.072198,0.15117,0.403719,0.125662,-0.182818,-0.154923,0.021195,0.100154,0
0.046696,0.023631,0.378218,-0.154923,-0.004307,-0.001877,-0.284825,0.100154,-0.106313,0.202185,-0.029808,-0.052892,0
-0.259323,0.049139,-0.20832,-0.435509,-0.05531,0.125662,0.199706,0.125662,0.174205,0.355232,-0.004307,0.074646,0
-0.05531,-0.001877,0.25071,1.145972,-0.05531,0.125662,0.148703,0.074646,0.301713,0.380739,0.327214,0.125662,0
-0.080812,0.125662,0.837247,-0.052892,0.123201,0.15117,0.0977,0.100154,0.301713,0.15117,0.225208,0.176677,0
0.0977,0.176677,-0.05531,-0.767109,0.148703,0.278708,0.021195,0.074646,0.403719,0.125662,0.301713,0.100154,0
0.352716,0.227693,0.225208,0.890894,0.174205,0.15117,0.0977,0.176677,0.327214,0.049139,0.301713,0.202185,1
0.123201,0.176677,-2.197447,0.71234,0.276211,0.125662,-0.284825,0.329724,0.327214,0.100154,0.276211,0.15117,0
0.378218,0.202185,1.296277,0.227693,0.225208,0.202185,-0.080812,0.253201,0.148703,0.125662,-0.157317,0.253201,1
0.429221,0.355232,-0.233821,0.457263,0.199706,-0.052892,0.072198,0.023631,-0.029808,0.023631,-0.182818,0.125662,0
0.429221,0.100154,-0.641848,-0.665078,0.123201,0.253201,0.403719,0.023631,-0.590844,-0.052892,0.301713,0.15117,0
0.301713,0.023631,1.04126,-0.358985,0.123201,-0.027385,0.352716,0.100154,-0.080812,0.023631,0.148703,0.15117,0
0.123201,-0.129416,-0.794857,0.967417,0.174205,0.253201,0.327214,0.202185,0.454723,0.15117,0.123201,0.125662,1
-0.080812,0.023631,-1.024372,-0.741602,0.327214,0.176677,-0.029808,0.125662,-0.106313,0.278708,0.199706,0.278708,0
-0.20832,0.253201,0.735241,-0.052892,0.25071,0.15117,-0.004307,0.023631,-0.080812,0.253201,0.046696,0.227693,0
-0.284825,0.15117,0.760742,0.049139,-0.106313,0.100154,0.454723,0.049139,0.429221,0.355232,0.021195,0.100154,0
-0.029808,0.15117,-0.284825,0.304216,-0.106313,0.049139,0.607732,0.15117,0.582231,0.253201,0.123201,0.049139,0
0.123201,0.074646,0.454723,0.737848,0.072198,0.253201,0.25071,0.253201,0.786244,0.202185,0.25071,-0.001877,1
0.225208,0.253201,1.143267,0.380739,0.301713,0.125662,-0.157317,0.329724,0.709739,0.202185,0.072198,0.023631,0
0.454723,0.227693,2.775371,0.763355,0.072198,0.125662,-0.335828,0.304216,-0.05531,-0.052892,0.123201,0.049139,0
0.403719,0.253201,0.990257,0.253201,0.276211,0.329724,-0.106313,0.074646,-0.233821,0.049139,0.021195,0.202185,0
0.327214,0.176677,-0.692851,0.15117,0.072198,0.049139,0.301713,-0.001877,-0.20832,-0.001877,0.0977,0.304216,0
0.225208,0.074646,-1.100877,0.329724,-0.20832,0.049139,0.531228,-0.027385,-0.386831,-0.154923,0.429221,0.227693,0
0.021195,0.074646,2.265339,-0.231447,-0.131815,0.100154,0.429221,0.049139,-0.310326,0.329724,0.556729,0.202185,0
0.148703,0.049139,-1.942431,0.100154,0.25071,0.023631,-0.004307,0.100154,-0.973369,0.227693,0.199706,0.15117,0
-0.080812,0.100154,-4.467093,-0.435509,0.403719,0.355232,-0.488838,0.176677,0.123201,0.15117,0.148703,0.100154,0
0.199706,0.227693,-0.539841,0.023631,0.327214,0.176677,-0.539841,0.253201,0.786244,0.355232,-0.182818,0.125662,0
-0.05531,0.227693,0.760742,0.559294,0.429221,0.227693,-0.233821,0.227693,1.321778,0.023631,-0.080812,0.100154,0
0.174205,0.202185,1.959319,-0.001877,0.199706,0.253201,0.378218,0.125662,1.04126,0.278708,-0.310326,-0.027385,0
0.123201,-0.027385,0.786244,-0.690586,0.327214,0.176677,0.837247,0.125662,0.123201,0.278708,0.199706,0.049139,0
0.480224,-0.052892,0.939254,-0.86914,-0.080812,-0.027385,0.786244,0.100154,-0.131815,0.100154,0.735241,0.100154,0
-0.080812,0.304216,2.214335,1.554096,-0.106313,0.100154,0.480224,0.074646,-0.182818,-0.588555,-0.029808,0.227693,0
0.046696,0.15117,0.123201,1.069448,-0.080812,0.023631,0.556729,0.202185,0.046696,-0.052892,0.607732,0.227693,0
0.505726,0.100154,-1.381395,0.457263,0.072198,0.049139,0.327214,0.100154,0.148703,0.329724,0.225208,0.304216,0
0.148703,-0.027385,-1.330392,-0.435509,0.174205,0.100154,0.174205,-0.154923,0.225208,0.329724,0.276211,0.202185,0
-0.36133,0.023631,2.112329,-0.333478,0.174205,0.100154,0.072198,0.15117,0.174205,0.15117,-0.080812,0.176677,0
-0.488838,0.227693,0.403719,0.559294,0.25071,0.227693,-0.182818,0.253201,-0.233821,0.100154,-0.05531,0.15117,0
0.199706,0.125662,-1.942431,0.584801,0.505726,0.278708,-0.412333,0.406247,0.480224,0.355232,-0.157317,0.100154,1
0.582231,0.355232,0.760742,-0.30797,0.607732,0.355232,-0.284825,0.227693,0.939254,0.329724,-0.20832,-0.001877,1
0.684237,0.176677,0.25071,0.278708,0.174205,0.202185,-0.080812,0.15117,-0.029808,-0.154923,-0.157317,0.100154,1
0.352716,0.176677,-0.539841,-0.410001,0.123201,0.15117,0.148703,-0.001877,-1.024372,-0.0784,0.327214,0.049139,0
0.378218,0.278708,-0.437835,-0.180431,-0.106313,-0.052892,0.276211,0.100154,-0.514339,0.15117,0.735241,0.049139,0
0.352716,0.074646,1.474788,0.584801,-0.284825,0.049139,0.25071,0.100154,-0.029808,0.15117,0.352716,0.100154,0
0.046696,-0.0784,0.633234,0.049139,-0.259323,0.15117,0.199706,0.202185,0.327214,0.253201,0.174205,0.202185,1
-0.182818,0.049139,0.327214,-0.843633,-0.05531,0.100154,0.123201,0.125662,0.225208,-0.358985,-0.029808,0.253201,0
-0.157317,0.15117,-0.310326,-0.588555,0.0977,0.176677,0.123201,0.100154,0.429221,0.304216,0.199706,0.227693,0
0.021195,0.15117,0.403719,0.227693,0.174205,-0.001877,0.072198,0.125662,0.88825,0.253201,0.199706,0.227693,0
-0.029808,0.100154,0.480224,0.304216,0.25071,0.202185,0.225208,0.15117,0.531228,0.15117,0.021195,0.100154,0
-0.004307,0.15117,0.88825,1.783665,0.709739,0.253201,0.429221,0.100154,-0.845861,0.304216,0.046696,0.125662,0
0.123201,0.253201,1.908316,-0.103908,0.837247,0.125662,0.633234,0.253201,0.276211,-0.154923,0.021195,0.049139,0
0.123201,0.049139,-1.253887,0.814371,0.225208,0.100154,0.174205,0.125662,0.480224,0.125662,0.148703,0.100154,1
0.046696,0.074646,-2.936995,0.125662,-0.20832,0.074646,-0.004307,0.15117,-0.641848,0.329724,0.0977,0.227693,0
0.174205,0.15117,-0.539841,-0.435509,-0.259323,0.100154,-0.080812,0.227693,0.021195,-0.027385,0.046696,0.227693,1
0.276211,0.074646,0.939254,-0.358985,-0.20832,0.125662,-0.004307,0.227693,1.50029,0.48277,0.148703,0.15117,1
0.021195,0.202185,0.88825,-0.818125,-0.106313,0.125662,0.123201,0.15117,1.34728,0.15117,0.25071,0.227693,0
0.301713,0.253201,-0.259323,-0.001877,0.123201,0.278708,0.352716,0.023631,-0.05531,0.227693,0.225208,0.176677,0
0.301713,0.176677,-0.743854,0.71234,0.0977,0.100154,0.199706,0.15117,-1.100877,0.176677,0.276211,0.125662,0
0.225208,0.202185,1.066762,0.763355,0.327214,0.15117,0.225208,0.227693,-0.590844,0.329724,0.276211,0.15117,0
0.378218,0.15117,0.735241,-0.614063,0.403719,0.355232,0.123201,0.304216,0.658736,0.278708,-0.05531,0.023631,1
0.454723,-0.001877,1.015759,0.559294,0.607732,0.15117,-0.080812,0.202185,0.582231,0.431755,-0.182818,-0.001877,1
0.301713,0.023631,-0.004307,0.508278,0.148703,0.253201,-0.335828,0.074646,0.225208,-0.154923,0.123201,0.074646,1
-0.284825,0.304216,0.454723,0.559294,0.072198,0.100154,0.378218,0.049139,-0.029808,-0.129416,0.531228,0.074646,0
-0.20832,0.15117,0.990257,-0.512032,0.021195,0.049139,0.531228,0.074646,-0.284825,-0.103908,0.123201,0.253201,0
-0.590844,0.125662,0.0977,0.533786,-0.284825,0.074646,0.021195,0.15117,0.454723,0.176677,0.276211,0.304216,0
0.148703,0.278708,-0.463336,0.176677,0.123201,-0.027385,-0.386831,0.049139,0.327214,0.125662,0.225208,0.202185,0
0.378218,0.176677,-0.667349,-0.512032,0.225208,0.15117,0.301713,0.125662,-0.667349,0.176677,-0.05531,0.176677,0
0.429221,0.15117,-0.794857,-0.180431,0.148703,0.15117,0.378218,0.125662,0.123201,0.253201,0.148703,0.15117,0
0.327214,0.125662,0.021195,0.559294,0.327214,0.253201,0.582231,0.15117,0.403719,0.227693,0.021195,-0.027385,1
0.505726,0.125662,-0.437835,0.202185,0.378218,0.329724,0.429221,0.176677,1.143267,-0.154923,-0.080812,0.176677,1
0.123201,0.100154,0.301713,0.94191,0.199706,0.227693,0.454723,0.253201,0.454723,-0.129416,-0.05531,0.202185,1
0.174205,-0.001877,0.658736,0.253201,0.327214,0.023631,-0.029808,0.15117,-0.743854,0.304216,0.148703,0.15117,0
0.199706,0.100154,0.939254,-0.30797,-0.233821,0.15117,-0.182818,0.15117,0.582231,0.15117,0.0977,0.202185,1
-0.004307,0.125662,0.148703,-0.588555,-0.157317,0.074646,-0.157317,0.176677,0.607732,0.253201,0.072198,0.15117,0
-0.514339,0.176677,-0.106313,-0.0784,-0.157317,-0.001877,0.0977,0.125662,0.658736,0.431755,0.556729,0.15117,0
-0.412333,0.227693,0.174205,0.967417,0.199706,0.176677,0.123201,0.202185,-1.228385,0.278708,0.582231,0.15117,0
0.327214,0.15117,1.34728,0.559294,0.0977,-0.103908,0.276211,0.023631,-0.718353,-0.410001,0.174205,0.176677,0
0.276211,0.176677,-1.483402,-0.333478,0.352716,0.304216,-0.004307,0.176677,-0.616346,-0.052892,-0.004307,0.15117,0
0.352716,0.278708,-1.228385,-0.180431,0.327214,0.355232,-0.182818,0.100154,1.245273,0.457263,0.021195,0.176677,1
0.939254,0.176677,2.13783,0.253201,0.327214,0.049139,0.046696,0.15117,1.959319,0.916402,-0.131815,0.074646,1
0.199706,0.227693,1.296277,0.202185,0.378218,0.278708,0.403719,0.278708,1.882814,0.457263,0.123201,0.023631,0
0.123201,0.431755,0.021195,-0.205939,0.0977,0.049139,0.123201,0.227693,1.50029,-0.052892,0.378218,0.049139,0
0.25071,0.176677,0.199706,0.406247,0.072198,0.176677,0.0977,-0.001877,-2.171946,-0.180431,0.225208,0.125662,0
0.88825,-0.027385,-0.488838,0.074646,0.046696,0.227693,0.403719,0.049139,-4.90062,-1.404803,0.174205,0.227693,0
0.046696,0.202185,-0.310326,0.533786,-0.080812,-0.0784,0.454723,0.125662,-0.667349,-0.410001,0.123201,0.100154,0
-0.539841,0.049139,0.0977,0.355232,0.148703,0.100154,0.378218,0.125662,2.188834,-0.180431,0.25071,0.253201,0
-1.126379,-0.027385,0.556729,-0.001877,0.072198,0.125662,0.148703,0.227693,1.933817,0.48277,0.429221,0.15117,0
0.556729,-0.0784,-0.182818,-0.512032,0.0977,0.15117,-0.029808,0.202185,0.786244,0.686832,-0.233821,0.023631,1
0.403719,0.278708,0.786244,0.329724,0.327214,0.253201,0.046696,0.15117,0.225208,0.814371,0.148703,0.15117,0
0.480224,0.125662,-0.284825,-0.154923,0.301713,0.176677,-0.259323,0.176677,0.021195,1.196987,-0.004307,0.176677,0
0.505726,0.304216,0.301713,0.100154,0.25071,-0.154923,0.046696,0.15117,0.88825,0.559294,-0.259323,0.100154,1
0.327214,0.023631,0.327214,1.96222,0.123201,0.125662,0.072198,0.125662,0.633234,-0.86914,-0.131815,0.100154,1
0.148703,0.15117,0.276211,1.043941,-0.157317,0.15117,0.327214,0.125662,-2.120942,-0.384493,0.633234,0.074646,0
0.021195,0.125662,-0.514339,-0.945664,-0.131815,-0.027385,0.301713,0.15117,-0.106313,0.533786,0.352716,0.100154,0
0.021195,-0.027385,0.403719,-1.047695,-0.004307,0.202185,0.225208,0.100154,0.913752,0.661324,0.556729,0.329724,1
-0.004307,0.15117,0.199706,0.839879,0.301713,0.202185,0.072198,0.15117,0.913752,-0.461016,0.123201,0.329724,0
-0.335828,0.227693,-0.106313,0.15117,0.378218,0.15117,0.429221,0.023631,1.678801,-0.86914,0.021195,0.176677,0
-0.386831,0.227693,-1.993434,0.737848,0.276211,0.253201,0.276211,0.227693,2.086827,1.069448,-0.029808,0.049139,0
0.123201,0.15117,0.429221,0.508278,0.148703,0.253201,-0.310326,0.023631,-1.4579,-0.665078,0.021195,0.202185,0
0.072198,0.253201,1.34728,1.299018,0.072198,0.15117,-0.284825,0.074646,-5.818679,0.686832,-0.080812,0.074646,0
0.582231,-0.154923,0.837247,-0.410001,0.25071,0.202185,0.25071,0.278708,-1.177382,0.355232,0.072198,0.023631,0
0.786244,0.304216,2.74987,-1.022187,0.454723,0.049139,0.148703,0.176677,1.755306,-0.563047,0.225208,0.15117,1
0.88825,0.100154,-0.718353,0.661324,-0.029808,-0.027385,-0.080812,0.049139,0.760742,0.355232,-0.080812,0.049139,1
0.454723,-0.129416,-0.667349,0.584801,0.148703,0.227693,0.403719,0.202185,1.857312,0.533786,0.301713,0.049139,1
-0.565343,0.202185,-0.922366,-0.0784,-0.05531,0.176677,1.296277,0.074646,1.092263,0.074646,0.786244,0.074646,0
-0.616346,0.355232,2.035824,-0.461016,-0.20832,-0.180431,0.199706,0.074646,-2.579972,0.100154,0.327214,0.253201,0
0.225208,0.049139,-1.049874,-0.154923,0.174205,0.227693,-0.463336,0.176677,0.990257,0.100154,0.123201,0.202185,1
0.684237,0.023631,-0.565343,0.635817,-0.080812,0.202185,-0.233821,0.227693,-0.463336,-0.690586,0.046696,0.15117,1
-0.157317,-0.052892,0.174205,0.71234,0.327214,0.202185,-0.080812,0.074646,1.576795,0.355232,-0.080812,0.227693,0
-0.284825,0.074646,-0.514339,-0.180431,0.531228,0.278708,-0.029808,0.125662,1.984821,1.018433,-0.004307,0.253201,0
0.480224,0.508278,2.571358,0.253201,0.633234,0.431755,0.072198,0.125662,0.837247,-0.333478,0.046696,0.100154,0
0.658736,0.355232,-2.171946,0.278708,0.199706,-0.001877,0.352716,0.227693,-1.075375,-0.0784,0.148703,0.049139,0
0.072198,0.202185,-1.126379,-0.103908,-0.05531,0.074646,0.429221,0.15117,-2.044437,0.48277,-0.029808,0.049139,0
0.072198,0.125662,0.403719,-0.588555,-0.259323,0.023631,0.174205,-0.001877,-1.4579,0.686832,0.021195,0.074646,0
-0.106313,-0.027385,1.908316,0.15117,-0.05531,-0.103908,0.0977,0.100154,-0.080812,0.661324,0.327214,0.253201,0
0.276211,0.074646,0.964755,0.661324,0.25071,0.304216,0.378218,0.15117,2.035824,-0.767109,0.352716,0.15117,1
0.072198,0.100154,1.704303,0.304216,0.276211,0.125662,0.301713,0.176677,-0.004307,0.686832,0.225208,0.023631,0
-0.36133,0.15117,-0.488838,-0.180431,0.225208,0.049139,-0.05531,0.125662,1.627798,-0.154923,0.174205,0.074646,0
0.505726,-0.052892,0.0977,-0.052892,0.429221,0.329724,-0.157317,0.227693,2.265339,-0.690586,0.582231,0.253201,1
0.505726,0.049139,-1.432398,0.737848,0.327214,0.329724,0.174205,0.125662,-0.590844,-0.333478,0.046696,0.304216,0
-0.386831,0.278708,0.403719,1.018433,0.123201,0.176677,0.123201,0.176677,-1.483402,-1.073202,-0.080812,0.100154,0
-0.718353,-0.052892,1.245273,0.94191,0.072198,0.278708,0.327214,0.176677,-1.585408,-0.154923,0.046696,0.023631,0
-0.463336,0.176677,0.837247,-1.277264,-0.131815,0.049139,0.276211,0.176677,0.913752,0.763355,-0.05531,-0.001877,0
1.066762,0.253201,-2.40146,-0.180431,-0.131815,-0.001877,0.199706,0.176677,1.296277,1.222495,0.021195,0.227693,1
1.168768,0.227693,-2.40146,-0.001877,0.148703,0.049139,0.072198,0.049139,-1.177382,0.763355,0.327214,0.329724,0
0.123201,0.15117,-0.284825,0.406247,0.174205,0.074646,0.123201,-0.0784,-1.100877,0.457263,0.148703,0.329724,0
0.352716,-0.027385,2.545857,0.100154,0.123201,0.176677,0.0977,-0.027385,-0.692851,0.610309,0.072198,0.176677,0
-0.131815,0.202185,0.276211,0.15117,0.123201,0.100154,-0.131815,0.125662,-0.386831,-0.435509,-0.05531,0.125662,0
-0.947867,0.176677,0.174205,-0.180431,0.301713,0.278708,-0.029808,0.253201,2.775371,0.355232,0.225208,0.15117,0
0.352716,0.202185,0.786244,-0.052892,0.174205,0.176677,-0.05531,0.431755,2.979384,0.176677,0.174205,0.023631,1
1.219772,0.355232,1.270775,1.401049,0.327214,0.227693,0.0977,0.227693,0.148703,0.278708,0.072198,-0.052892,0
1.245273,0.202185,1.678801,0.916402,0.199706,0.15117,0.225208,0.100154,-1.253887,-0.690586,-0.029808,0.15117,0
-0.667349,0.100154,0.556729,0.074646,-0.004307,0.074646,0.531228,0.074646,-0.488838,-0.563047,0.301713,0.15117,0
-0.743854,0.431755,0.123201,-0.767109,0.046696,-0.001877,0.582231,0.202185,0.046696,-0.384493,0.862749,0.100154,0
0.837247,0.278708,-1.279388,-0.588555,0.072198,0.125662,0.429221,0.074646,-0.335828,-0.180431,0.403719,0.15117,0
0.225208,-0.231447,-0.718353,-0.333478,-0.004307,0.202185,0.301713,-0.154923,0.352716,0.71234,-0.029808,0.253201,0
-0.386831,0.023631,-0.488838,0.227693,0.225208,0.15117,0.072198,0.074646,1.882814,0.763355,-0.106313,0.202185,0
-1.253887,0.125662,-0.386831,0.329724,0.480224,0.125662,0.148703,0.278708,1.245273,0.763355,0.301713,0.023631,0
0.174205,-0.333478,-0.080812,0.584801,0.480224,0.253201,-0.182818,0.202185,1.245273,0.15117,-0.05531,0.074646,1
0.939254,0.176677,0.582231,0.304216,0.327214,0.202185,-0.259323,0.227693,-1.15188,0.431755,-0.233821,0.176677,0
0.837247,0.406247,0.735241,-0.180431,-0.284825,0.023631,-0.131815,0.202185,-3.549034,0.304216,-0.20832,0.125662,0
0.735241,0.278708,0.607732,-0.333478,-0.182818,0.125662,-0.004307,0.176677,0.939254,-0.971171,0.199706,0.049139,1
0.0977,0.355232,-0.871362,0.100154,0.021195,0.202185,0.123201,0.227693,1.474788,-0.410001,0.378218,0.049139,0
-1.049874,0.737848,-0.284825,-0.001877,0.148703,0.125662,0.276211,0.049139,-0.335828,-0.563047,0.301713,0.329724,0
0.148703,-0.027385,0.276211,1.069448,-0.259323,0.15117,0.276211,0.100154,-1.253887,0.814371,0.123201,0.227693,0
0.684237,0.304216,0.505726,0.125662,0.199706,0.227693,0.837247,0.176677,1.857312,-0.205939,0.174205,0.100154,1
1.117765,0.457263,1.474788,0.71234,0.174205,0.100154,0.403719,0.100154,-0.616346,0.15117,0.276211,0.100154,0
0.25071,-0.741602,0.301713,0.406247,0.199706,0.125662,-0.182818,0.100154,-1.763919,0.023631,-0.004307,0.176677,0
-0.590844,0.253201,-1.687415,-0.588555,0.352716,0.304216,-0.437835,0.176677,-1.049874,0.15117,-0.106313,0.253201,0
